NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2020-05-23;2020-05-29;Si;;;684.5229;293.9756;207;11533.2178;8114;7;3.6267;57;3;65;206;1;192;0;5287;7;0;0
CATALUNYA;GLOBAL;2020-05-22;2020-05-28;--;;;0.0000;0.0000;25;0.0000;1165;1;1.6784;14;2;0;25;0;19;0;1131;1;0;0
CATALUNYA;GLOBAL;2020-05-22;2020-05-28;Si;;;695.8843;332.3202;234;12517.3971;8807;7;3.7652;62;3;66;233;1;211;0;5597;7;0;0
CATALUNYA;GLOBAL;2020-05-22;2020-05-28;No;28.5419;1.04968;27.1911;13.0269;1008;601.9271;46395;181;2.1701;163;29;69;985;23;931;5;42955;176;0;0
CATALUNYA;GLOBAL;2020-05-21;2020-05-27;No;30.8407;1.138;27.1006;14.2417;1102;607.0189;46790;180;2.4036;191;33;77;1076;26;1041;3;43260;174;0;0
CATALUNYA;GLOBAL;2020-05-21;2020-05-27;--;;;0.0000;0.0000;19;0.0000;1106;1;1.2138;17;2;0;19;0;13;0;1070;1;0;0
CATALUNYA;GLOBAL;2020-05-21;2020-05-27;Si;;;748.4307;350.7825;247;13504.4167;9501;8;3.7531;63;2;70;246;1;228;0;6067;8;0;0
CATALUNYA;GLOBAL;2020-05-20;2020-05-26;Si;;;819.4393;438.8331;309;14830.8574;10434;9;4.2782;66;2;77;308;1;286;0;6677;8;0;0
CATALUNYA;GLOBAL;2020-05-20;2020-05-26;No;32.5097;1.19902;27.1136;14.2805;1105;610.7797;47077;184;2.3548;206;35;86;1078;27;1026;4;43563;178;0;0
CATALUNYA;GLOBAL;2020-05-20;2020-05-26;--;;;0.0000;0.0000;15;0.0000;1050;1;1.0891;15;1;0;15;0;11;0;1009;1;0;0
CATALUNYA;GLOBAL;2020-05-19;2020-05-25;--;;;0.0000;0.0000;16;0.0000;947;1;1.2075;15;1;0;16;0;11;0;910;1;0;0
CATALUNYA;GLOBAL;2020-05-19;2020-05-25;Si;;;862.0444;453.0349;319;15384.7246;10827;6;4.1168;75;2;80;317;2;296;0;7185;5;0;0
CATALUNYA;GLOBAL;2020-05-19;2020-05-25;No;33.546;1.2343;27.1782;14.7845;1144;619.4643;47745;188;2.4490;216;28;96;1116;28;1080;6;44165;180;0;0
CATALUNYA;GLOBAL;2020-05-18;2020-05-24;No;33.8346;1.24314;27.2169;15.1334;1171;624.4011;48137;178;2.4676;228;30;101;1147;24;1097;6;44530;170;0;0
CATALUNYA;GLOBAL;2020-05-18;2020-05-24;--;;;0.0000;0.0000;18;0.0000;907;1;1.4908;10;0;1;18;0;13;0;871;1;0;0
CATALUNYA;GLOBAL;2020-05-18;2020-05-24;Si;;;833.6410;410.4297;289;15842.0200;11148;7;3.7392;77;2;70;288;1;277;0;7402;6;0;0
CATALUNYA;GLOBAL;2020-05-17;2020-05-23;--;;;0.0000;0.0000;17;0.0000;820;1;1.5209;11;0;1;17;0;12;0;788;1;0;0
CATALUNYA;GLOBAL;2020-05-17;2020-05-23;Si;;;836.4813;391.9675;276;15959.8943;11226;12;3.4862;73;2;70;275;1;263;0;7533;11;0;0
CATALUNYA;GLOBAL;2020-05-17;2020-05-23;No;32.793;1.22879;26.6871;14.3709;1112;611.4776;47134;181;2.3892;229;33;107;1087;25;1038;7;43565;173;0;0
CATALUNYA;GLOBAL;2020-05-16;2020-05-22;No;31.9491;1.18626;26.9326;14.6940;1137;614.6180;47390;168;2.4798;233;35;107;1109;28;1080;9;43753;162;0;0
CATALUNYA;GLOBAL;2020-05-16;2020-05-22;--;;;0.0000;0.0000;16;0.0000;728;0;1.5850;15;0;1;16;0;11;0;694;0;0;0
CATALUNYA;GLOBAL;2020-05-16;2020-05-22;Si;;;890.4479;390.5473;275;15532.4225;10924;13;3.6138;70;2;67;274;1;265;0;7321;12;0;0
CATALUNYA;GLOBAL;2020-05-15;2020-05-21;--;;;0.0000;0.0000;16;0.0000;604;0;1.9298;15;0;1;16;0;11;0;570;0;0;0
CATALUNYA;GLOBAL;2020-05-15;2020-05-21;Si;;;880.5067;363.5640;256;14629.1930;10286;15;3.5462;74;2;77;255;1;251;0;7064;14;0;0
CATALUNYA;GLOBAL;2020-05-15;2020-05-21;No;29.3676;1.11997;26.2218;14.1642;1096;595.8659;45938;169;2.4619;255;34;114;1071;25;1036;10;42325;163;0;0
CATALUNYA;GLOBAL;2020-05-14;2020-05-20;--;;;0.0000;0.0000;19;0.0000;519;0;2.6585;14;0;1;19;0;13;0;489;0;0;0
CATALUNYA;GLOBAL;2020-05-14;2020-05-20;Si;;;903.2294;397.6481;280;13843.8378;9734;14;3.8104;80;2;82;279;1;262;0;6863;13;0;0
CATALUNYA;GLOBAL;2020-05-14;2020-05-20;No;26.8381;1.09242;24.5676;12.8589;995;582.8390;44949;150;2.2003;248;33;110;969;26;901;12;41350;145;0;0
CATALUNYA;GLOBAL;2020-05-13;2020-05-19;No;26.7444;1.0886;24.5676;12.8330;993;569.3856;43914;144;2.2584;262;36;110;963;30;896;15;40199;139;0;0
CATALUNYA;GLOBAL;2020-05-13;2020-05-19;--;;;0.0000;0.0000;22;0.0000;486;0;3.0905;15;0;1;22;0;14;0;453;0;0;0
CATALUNYA;GLOBAL;2020-05-13;2020-05-19;Si;;;911.7505;380.6061;268;13795.5520;9699;15;3.5148;82;2;84;265;3;236;1;6729;14;0;0
CATALUNYA;GLOBAL;2020-05-12;2020-05-18;--;;;0.0000;0.0000;18;0.0000;486;0;2.6316;17;0;2;18;0;12;0;456;0;0;0
CATALUNYA;GLOBAL;2020-05-12;2020-05-18;Si;;;969.9775;409.0095;288;13566.9043;9535;18;3.7128;79;1;91;285;3;240;2;6504;14;0;0
CATALUNYA;GLOBAL;2020-05-12;2020-05-18;No;26.0809;1.08733;23.9861;12.3936;959;540.5531;41688;139;2.1845;277;44;112;923;36;814;19;37998;135;0;0
CATALUNYA;GLOBAL;2020-05-11;2020-05-17;No;25.4575;1.09133;23.3270;12.0835;935;520.5604;40098;182;2.2274;294;39;117;895;40;783;29;36282;173;0;0
CATALUNYA;GLOBAL;2020-05-11;2020-05-17;--;;;0.0000;0.0000;18;0.0000;471;0;2.4775;19;0;1;18;0;11;0;444;0;0;0
CATALUNYA;GLOBAL;2020-05-11;2020-05-17;Si;;;1048.0870;423.2112;298;13389.3827;9407;21;3.9930;86;0;123;295;3;250;2;6294;17;0;0
CATALUNYA;GLOBAL;2020-05-10;2020-05-16;--;;;0.0000;0.0000;17;0.0000;485;0;2.1882;18;0;1;17;0;10;0;457;0;0;0
CATALUNYA;GLOBAL;2020-05-10;2020-05-16;Si;;;1059.4484;444.5138;313;12845.4568;9024;21;4.4452;90;0;140;310;3;266;2;6014;15;0;0
CATALUNYA;GLOBAL;2020-05-10;2020-05-16;No;25.8933;1.10329;23.4691;12.3161;953;514.8870;39635;206;2.2602;308;42;126;906;47;779;35;35820;194;0;0
CATALUNYA;GLOBAL;2020-05-09;2020-05-15;--;;;0.0000;0.0000;18;0.0000;511;0;2.2727;14;0;1;18;0;11;0;484;0;0;0
CATALUNYA;GLOBAL;2020-05-09;2020-05-15;Si;;;1119.0956;499.9005;352;12879.5410;9044;25;4.9172;94;1;159;349;3;298;2;6083;18;0;0
CATALUNYA;GLOBAL;2020-05-09;2020-05-15;No;25.7337;1.09709;23.4562;12.2385;947;498.4870;38341;231;2.2464;331;43;124;900;47;747;34;34548;218;0;0
CATALUNYA;GLOBAL;2020-05-08;2020-05-14;No;25.1513;1.08724;23.1331;12.0576;933;484.9819;37287;240;2.1832;337;48;131;883;50;699;33;33301;227;0;0
CATALUNYA;GLOBAL;2020-05-08;2020-05-14;--;;;0.0000;0.0000;18;0.0000;539;0;1.7578;13;0;2;18;0;9;0;512;0;0;0
CATALUNYA;GLOBAL;2020-05-08;2020-05-14;Si;;;1163.1209;516.9426;364;13079.7852;9181;29;4.9186;99;2;164;361;3;306;2;6242;20;0;0
CATALUNYA;GLOBAL;2020-05-07;2020-05-13;--;;;0.0000;0.0000;17;0.0000;595;0;1.5901;12;2;2;17;0;9;0;566;0;0;0
CATALUNYA;GLOBAL;2020-05-07;2020-05-13;Si;;;1231.2892;505.5812;356;13065.5835;9166;34;4.7402;96;2;196;353;3;300;2;6347;24;0;0
CATALUNYA;GLOBAL;2020-05-07;2020-05-13;No;24.9093;1.03514;24.0636;11.7087;906;467.0569;35853;287;2.2578;345;50;154;857;49;686;37;31750;273;0;0
CATALUNYA;GLOBAL;2020-05-06;2020-05-12;No;24.8122;0.966243;25.6790;11.7345;908;470.7531;36118;308;2.2163;360;45;169;857;51;672;39;31786;294;0;0
CATALUNYA;GLOBAL;2020-05-06;2020-05-12;--;;;0.0000;0.0000;18;0.0000;619;0;1.6949;15;4;3;18;0;10;0;590;0;0;0
CATALUNYA;GLOBAL;2020-05-06;2020-05-12;Si;;;1423.0124;531.1443;374;13666.3163;9584;39;4.5611;102;2;229;372;2;316;2;6943;29;0;0
CATALUNYA;GLOBAL;2020-05-05;2020-05-11;--;;;0.0000;0.0000;20;0.0000;639;1;1.9802;15;4;3;20;0;12;0;605;1;0;0
CATALUNYA;GLOBAL;2020-05-05;2020-05-11;Si;;;1618.9962;560.9679;395;14032.7207;9839;42;4.5947;110;2;259;392;3;338;1;7344;34;0;0
CATALUNYA;GLOBAL;2020-05-05;2020-05-11;No;23.9257;0.896092;26.7000;11.5924;897;466.5012;35769;328;2.1833;380;42;189;845;52;651;40;31338;311;0;0
CATALUNYA;GLOBAL;2020-05-04;2020-05-10;--;;;0.0000;0.0000;24;0.0000;684;2;2.4768;15;5;3;23;1;15;1;644;2;0;0
CATALUNYA;GLOBAL;2020-05-04;2020-05-10;Si;;;1702.7863;624.8757;440;14659.0166;10283;39;4.5868;116;3;278;437;3;367;1;7993;30;0;0
CATALUNYA;GLOBAL;2020-05-04;2020-05-10;No;23.4475;0.849404;27.6046;11.2434;870;464.5627;35638;309;2.1494;384;42;204;820;50;641;32;31014;297;0;0
CATALUNYA;GLOBAL;2020-05-03;2020-05-09;No;22.6967;0.798648;28.4188;11.1530;863;470.7918;36138;291;2.1343;384;39;217;818;45;649;29;31486;281;0;0
CATALUNYA;GLOBAL;2020-05-03;2020-05-09;--;;;0.0000;0.0000;26;0.0000;681;2;2.7950;18;5;3;25;1;17;1;642;2;0;0
CATALUNYA;GLOBAL;2020-05-03;2020-05-09;Si;;;1827.7615;614.9345;433;15502.5989;10876;40;4.1749;116;4;303;427;6;356;2;8542;33;0;0
CATALUNYA;GLOBAL;2020-05-02;2020-05-08;--;;;0.0000;0.0000;25;0.0000;687;2;2.6194;21;5;4;24;1;16;1;647;2;0;0
CATALUNYA;GLOBAL;2020-05-02;2020-05-08;Si;;;1942.7954;619.1950;436;15420.2289;10818;40;3.8879;126;3;330;429;7;331;2;8531;34;0;0
CATALUNYA;GLOBAL;2020-05-02;2020-05-08;No;22.1577;0.751653;29.4786;11.2176;868;469.6287;36058;281;2.1723;375;40;241;824;44;657;29;31308;271;0;0
CATALUNYA;GLOBAL;2020-05-01;2020-05-07;No;22.1602;0.679095;32.6319;11.0754;857;452.2336;34702;291;2.2946;369;32;240;815;42;671;30;30271;279;0;0
CATALUNYA;GLOBAL;2020-05-01;2020-05-07;--;;;0.0000;0.0000;26;0.0000;788;2;2.6667;29;7;4;25;1;19;1;748;2;0;0
CATALUNYA;GLOBAL;2020-05-01;2020-05-07;Si;;;2214.0483;646.1783;455;16006.7600;11234;37;3.5914;121;2;369;445;10;332;2;9267;33;0;0
CATALUNYA;GLOBAL;2020-04-30;2020-05-06;--;;;0.0000;0.0000;36;0.0000;858;2;3.1707;27;5;4;34;2;25;1;818;2;0;0
CATALUNYA;GLOBAL;2020-04-30;2020-05-06;Si;;;2603.1755;725.7079;511;17634.2772;12380;37;3.6935;105;2;379;498;13;387;2;10500;32;0;0
CATALUNYA;GLOBAL;2020-04-30;2020-05-06;No;23.4836;0.657186;35.7336;12.3549;956;471.3992;36200;276;2.4350;321;23;244;913;43;749;27;31604;265;0;0
CATALUNYA;GLOBAL;2020-04-29;2020-05-05;--;;;0.0000;0.0000;42;0.0000;880;3;3.4401;23;3;4;39;3;28;1;840;3;0;0
CATALUNYA;GLOBAL;2020-04-29;2020-05-05;Si;;;3067.5717;891.8680;628;18206.6066;12787;33;3.8396;92;2;395;615;13;427;1;11118;29;0;0
CATALUNYA;GLOBAL;2020-04-29;2020-05-05;No;25.4847;0.642123;39.6882;13.9445;1079;473.0793;36331;275;2.7228;251;20;251;1030;49;846;28;31834;265;0;0
CATALUNYA;GLOBAL;2020-04-28;2020-05-04;No;27.5622;0.643936;42.8027;15.1076;1169;489.5051;37591;286;3.0209;175;13;259;1112;57;971;30;32859;277;0;0
CATALUNYA;GLOBAL;2020-04-28;2020-05-04;--;;;0.0000;0.0000;53;0.0000;969;2;4.0685;19;3;4;50;3;37;1;932;2;0;0
CATALUNYA;GLOBAL;2020-04-28;2020-05-04;Si;;;3628.5397;1058.0282;745;19514.5851;13711;30;4.5009;71;2;425;734;11;544;2;12104;27;0;0
CATALUNYA;GLOBAL;2020-04-27;2020-05-03;--;;;0.0000;0.0000;57;0.0000;942;1;4.7357;17;2;5;55;2;43;0;907;1;0;0
CATALUNYA;GLOBAL;2020-04-27;2020-05-03;Si;;;4048.9107;1077.9106;759;20383.7305;14319;34;4.4304;50;1;449;743;16;562;5;12766;32;0;0
CATALUNYA;GLOBAL;2020-04-27;2020-05-03;No;30.4544;0.645794;47.1580;16.3612;1266;486.7007;37349;311;3.2311;116;9;264;1199;67;1033;32;32665;296;0;0
CATALUNYA;GLOBAL;2020-04-26;2020-05-02;No;32.8002;0.671434;48.8510;17.2658;1336;500.7745;38429;320;3.3452;82;6;284;1267;69;1105;32;33683;306;0;0
CATALUNYA;GLOBAL;2020-04-26;2020-05-02;--;;;0.0000;0.0000;58;0.0000;957;1;4.7878;14;2;6;56;2;44;0;918;1;0;0
CATALUNYA;GLOBAL;2020-04-26;2020-05-02;Si;;;4342.8863;1212.8269;854;20994.4045;14750;33;5.0030;37;0;467;841;13;659;4;13221;31;0;0
CATALUNYA;GLOBAL;2020-04-25;2020-05-01;--;;;0.0000;0.0000;62;0.0000;937;1;5.2222;11;2;5;60;2;47;0;899;1;0;0
CATALUNYA;GLOBAL;2020-04-25;2020-05-01;Si;;;4835.6860;1323.6004;932;21928.8777;15407;34;5.5448;17;0;490;919;13;767;4;13873;32;0;0
CATALUNYA;GLOBAL;2020-04-25;2020-05-01;No;35.4972;0.69802;50.8541;18.2609;1413;511.7465;39275;323;3.5498;46;2;303;1340;73;1197;37;34453;310;0;0
CATALUNYA;GLOBAL;2020-04-24;2020-04-30;No;41.7868;0.747085;55.9331;21.5564;1668;537.1284;41180;382;4.0953;0;0;340;1580;88;1433;48;35804;359;0;0
CATALUNYA;GLOBAL;2020-04-24;2020-04-30;--;;;0.0000;0.0000;71;0.0000;833;1;6.8010;0;0;4;69;2;54;0;793;1;0;0
CATALUNYA;GLOBAL;2020-04-24;2020-04-30;Si;;;6112.4208;1567.8700;1104;23591.8993;16570;42;6.7093;0;0;513;1091;13;991;5;14806;39;0;0
CATALUNYA;GLOBAL;2020-04-23;2020-04-29;No;45.7929;0.768126;59.6163;23.3786;1809;523.1580;40085;396;4.7368;0;0;357;1715;94;1612;51;34737;371;0;0
CATALUNYA;GLOBAL;2020-04-23;2020-04-29;--;;;0.0000;0.0000;60;0.0000;714;2;7.1322;0;0;6;59;1;48;0;671;2;0;0
CATALUNYA;GLOBAL;2020-04-23;2020-04-29;Si;;;6889.2549;1877.4675;1322;23003.9480;16152;46;8.2504;0;0;533;1309;13;1178;7;14320;43;0;0
CATALUNYA;GLOBAL;2020-04-22;2020-04-28;--;;;0.0000;0.0000;62;0.0000;650;4;8.6039;0;0;10;61;1;52;1;613;3;0;0
CATALUNYA;GLOBAL;2020-04-22;2020-04-28;Si;;;7620.6436;2175.7036;1532;24262.2205;16959;125;10.5542;0;0;556;1501;31;1591;24;15181;121;0;0
CATALUNYA;GLOBAL;2020-04-22;2020-04-28;No;50.3739;0.799229;63.0281;25.7437;1992;520.7026;39862;429;5.4719;0;0;374;1900;92;1847;56;34378;400;0;0
CATALUNYA;GLOBAL;2020-04-21;2020-04-27;No;55.56;0.817792;67.9390;27.6951;2143;502.8551;38460;450;6.2017;0;0;398;2043;100;2016;61;33069;422;0;0
CATALUNYA;GLOBAL;2020-04-21;2020-04-27;--;;;0.0000;0.0000;61;0.0000;544;5;10.2161;0;0;9;59;2;50;2;505;4;0;0
CATALUNYA;GLOBAL;2020-04-21;2020-04-27;Si;;;8127.6450;2570.5115;1810;25264.8621;17645;145;12.0885;0;0;602;1768;42;1911;28;15901;139;0;0
CATALUNYA;GLOBAL;2020-04-20;2020-04-26;--;;;0.0000;0.0000;55;0.0000;498;6;10.2174;0;0;11;53;2;45;2;456;4;0;0
CATALUNYA;GLOBAL;2020-04-20;2020-04-26;Si;;;8450.0241;2971.0000;2092;25270.5427;17645;149;14.2206;0;0;636;2051;41;2248;29;15871;141;0;0
CATALUNYA;GLOBAL;2020-04-20;2020-04-26;No;59.4374;0.84095;70.6788;30.7968;2383;500.3480;38275;441;7.0425;0;0;436;2274;109;2261;74;32740;416;0;0
CATALUNYA;GLOBAL;2020-04-19;2020-04-25;No;62.0009;0.847468;73.1601;31.5851;2444;486.3259;37167;464;7.5743;0;0;450;2325;119;2342;83;31578;438;0;0
CATALUNYA;GLOBAL;2020-04-19;2020-04-25;--;;;0.0000;0.0000;53;0.0000;484;6;9.8214;0;0;12;51;2;42;2;444;4;0;0
CATALUNYA;GLOBAL;2020-04-19;2020-04-25;Si;;;8579.2598;3130.0593;2204;25337.2908;17691;150;15.0569;0;0;696;2160;44;2389;32;15937;142;0;0
CATALUNYA;GLOBAL;2020-04-18;2020-04-24;No;65.5358;0.860811;76.1326;32.5931;2522;474.2424;36223;473;8.0592;0;0;465;2399;123;2415;89;30623;447;0;0
CATALUNYA;GLOBAL;2020-04-18;2020-04-24;--;;;0.0000;0.0000;53;0.0000;476;6;10.0000;0;0;15;51;2;42;2;436;4;0;0
CATALUNYA;GLOBAL;2020-04-18;2020-04-24;Si;;;8941.4036;3512.0856;2473;26395.3191;18438;148;16.2231;0;0;750;2426;47;2697;34;16694;140;0;0
CATALUNYA;GLOBAL;2020-04-17;2020-04-23;--;;;0.0000;0.0000;47;0.0000;446;6;9.4660;0;0;21;44;3;37;2;408;4;0;0
CATALUNYA;GLOBAL;2020-04-17;2020-04-23;Si;;;9360.3544;4544.5507;3200;26116.9653;18199;191;19.3566;0;0;814;3133;67;3194;49;16571;183;0;0
CATALUNYA;GLOBAL;2020-04-17;2020-04-23;No;67.1982;0.860018;78.1357;34.3766;2660;455.6584;34791;467;8.9335;0;0;498;2529;131;2564;98;29346;452;0;0
CATALUNYA;GLOBAL;2020-04-16;2020-04-22;No;72.0684;0.863105;83.4990;36.2376;2804;440.3310;33570;502;9.9042;0;0;526;2657;147;2728;115;28216;489;0;0
CATALUNYA;GLOBAL;2020-04-16;2020-04-22;--;;;0.0000;0.0000;52;0.0000;429;7;11.2219;0;0;22;47;5;41;4;396;5;0;0
CATALUNYA;GLOBAL;2020-04-16;2020-04-22;Si;;;9701.1957;5011.7874;3529;26220.6379;18254;209;21.1729;0;0;892;3440;89;3527;69;16782;202;0;0
CATALUNYA;GLOBAL;2020-04-15;2020-04-21;--;;;0.0000;0.0000;53;0.0000;447;5;10.4116;0;0;19;49;4;40;3;409;4;0;0
CATALUNYA;GLOBAL;2020-04-15;2020-04-21;Si;;;9854.5743;5444.9399;3834;24388.6159;17003;170;23.6766;0;0;970;3738;96;3674;74;15667;163;0;0
CATALUNYA;GLOBAL;2020-04-15;2020-04-21;No;74.6056;0.851075;87.6604;37.2844;2885;418.6065;31872;519;10.8543;0;0;559;2713;172;2798;132;26484;510;0;0
CATALUNYA;GLOBAL;2020-04-14;2020-04-20;No;78.0738;0.845634;92.3258;40.2439;3114;405.6830;30803;588;11.9910;0;0;592;2918;196;2955;152;25341;570;0;0
CATALUNYA;GLOBAL;2020-04-14;2020-04-20;--;;;0.0000;0.0000;49;0.0000;419;6;9.4388;0;0;20;45;4;35;2;387;5;0;0
CATALUNYA;GLOBAL;2020-04-14;2020-04-20;Si;;;9782.1455;5557.1335;3913;21600.8180;15042;168;26.8098;0;0;1010;3814;99;3677;82;13858;163;0;0
CATALUNYA;GLOBAL;2020-04-13;2020-04-19;No;82.5878;0.829503;99.5630;39.8820;3086;380.7276;28786;674;12.6068;0;0;600;2885;201;2921;163;23808;655;0;0
CATALUNYA;GLOBAL;2020-04-13;2020-04-19;--;;;0.0000;0.0000;49;0.0000;393;8;9.6000;0;0;17;44;5;33;3;367;8;0;0
CATALUNYA;GLOBAL;2020-04-13;2020-04-19;Si;;;9803.4481;5479.0240;3858;19457.7782;13494;207;28.1299;0;0;1073;3757;101;3503;83;12544;204;0;0
CATALUNYA;GLOBAL;2020-04-12;2020-04-18;--;;;0.0000;0.0000;52;0.0000;386;8;9.8093;0;0;16;46;6;33;3;359;8;0;0
CATALUNYA;GLOBAL;2020-04-12;2020-04-18;Si;;;9691.2545;5449.2004;3837;18554.5488;12860;205;29.3709;0;0;1148;3737;100;3472;81;11896;201;0;0
CATALUNYA;GLOBAL;2020-04-12;2020-04-18;No;83.3265;0.812764;102.5224;41.5750;3217;377.6518;28523;699;13.2460;0;0;627;3012;205;3030;177;23529;682;0;0
CATALUNYA;GLOBAL;2020-04-11;2020-04-17;No;82.9622;0.782193;106.0635;43.5394;3369;371.6553;28029;729;14.1211;0;0;674;3146;223;3172;186;23068;712;0;0
CATALUNYA;GLOBAL;2020-04-11;2020-04-17;--;;;0.0000;0.0000;54;0.0000;414;8;10.0257;0;0;17;48;6;36;3;381;8;0;0
CATALUNYA;GLOBAL;2020-04-11;2020-04-17;Si;;;9424.2622;5429.3180;3823;17023.6032;11768;219;31.9964;0;0;1213;3709;114;3429;97;10806;214;0;0
CATALUNYA;GLOBAL;2020-04-10;2020-04-16;--;;;0.0000;0.0000;57;0.0000;382;9;11.9114;0;0;14;51;6;39;4;352;9;0;0
CATALUNYA;GLOBAL;2020-04-10;2020-04-16;Si;;;8657.3692;4815.8036;3391;14741.3866;10209;171;33.2075;0;0;1250;3287;104;3083;85;9373;167;0;0
CATALUNYA;GLOBAL;2020-04-10;2020-04-16;No;85.2238;0.763867;111.5689;43.7591;3386;349.0391;26165;843;15.1416;0;0;706;3144;242;3184;205;21564;818;0;0
CATALUNYA;GLOBAL;2020-04-09;2020-04-15;No;89.6909;0.756003;118.6381;47.2614;3657;349.8791;26130;943;16.2902;0;0;780;3386;271;3434;230;21581;911;0;0
CATALUNYA;GLOBAL;2020-04-09;2020-04-15;--;;;0.0000;0.0000;71;0.0000;392;7;13.5870;0;0;12;67;4;48;2;361;7;0;0
CATALUNYA;GLOBAL;2020-04-09;2020-04-15;Si;;;8165.9897;4689.4083;3302;13643.5936;9421;186;34.2533;0;0;1299;3207;95;2938;78;8626;179;0;0
CATALUNYA;GLOBAL;2020-04-08;2020-04-14;No;95.9889;0.765795;125.3454;50.3759;3898;350.3702;26120;991;17.3892;0;0;833;3623;275;3705;234;21695;957;0;0
CATALUNYA;GLOBAL;2020-04-08;2020-04-14;--;;;0.0000;0.0000;71;0.0000;378;6;14.3258;0;0;12;65;6;49;2;350;6;0;0
CATALUNYA;GLOBAL;2020-04-08;2020-04-14;Si;;;7667.5093;4409.6344;3105;12264.6064;8468;168;35.0463;0;0;1334;3020;85;2688;74;7719;162;0;0
CATALUNYA;GLOBAL;2020-04-07;2020-04-13;--;;;0.0000;0.0000;81;0.0000;372;4;17.8363;0;0;14;75;6;59;2;338;4;0;0
CATALUNYA;GLOBAL;2020-04-07;2020-04-13;Si;;;7288.3233;4225.0120;2975;11486.3521;7845;243;35.1641;0;0;1388;2893;82;2521;72;7138;236;0;0
CATALUNYA;GLOBAL;2020-04-07;2020-04-13;No;102.72;0.775445;132.4663;52.0818;4030;349.9179;26170;906;18.3654;0;0;873;3777;253;3970;214;21902;880;0;0
CATALUNYA;GLOBAL;2020-04-06;2020-04-12;No;115.797;0.783368;147.8195;59.6809;4618;362.2470;27258;772;19.8327;0;0;950;4375;243;4484;188;22807;750;0;0
CATALUNYA;GLOBAL;2020-04-06;2020-04-12;--;;;0.0000;0.0000;92;0.0000;403;1;19.5122;0;0;16;86;6;71;1;368;1;0;0
CATALUNYA;GLOBAL;2020-04-06;2020-04-12;Si;;;7285.4830;4324.4241;3045;11165.3932;7667;195;37.1268;0;0;1402;2968;77;2568;68;6912;188;0;0
CATALUNYA;GLOBAL;2020-04-05;2020-04-11;--;;;0.0000;0.0000;96;0.0000;408;1;21.2766;0;0;20;91;5;79;1;375;1;0;0
CATALUNYA;GLOBAL;2020-04-05;2020-04-11;Si;;;7336.6091;4242.0541;2987;10451.0466;7167;192;38.6574;0;0;1392;2911;76;2483;68;6413;186;0;0
CATALUNYA;GLOBAL;2020-04-05;2020-04-11;No;119.385;0.777526;153.5446;60.9474;4716;360.0370;27172;687;20.4753;0;0;1000;4491;225;4637;162;22773;665;0;0
CATALUNYA;GLOBAL;2020-04-04;2020-04-10;No;122.198;0.76303;160.1485;62.5241;4838;359.3392;27192;613;21.4755;0;0;1048;4639;199;4890;140;22831;591;0;0
CATALUNYA;GLOBAL;2020-04-04;2020-04-10;--;;;0.0000;0.0000;99;0.0000;382;1;23.2295;0;0;21;94;5;81;1;352;1;0;0
CATALUNYA;GLOBAL;2020-04-04;2020-04-10;Si;;;7088.0790;3994.9441;2813;9486.7497;6507;173;39.9866;0;0;1377;2755;58;2342;50;5814;168;0;0
CATALUNYA;GLOBAL;2020-04-03;2020-04-09;Si;;;6670.5484;3841.5655;2705;9032.2947;6193;167;41.7995;0;0;1384;2660;45;2314;46;5484;162;0;0
CATALUNYA;GLOBAL;2020-04-03;2020-04-09;No;127.961;0.747728;171.1336;67.8098;5247;371.0221;28307;402;22.7523;0;0;1108;5093;154;5433;99;23924;390;0;0
CATALUNYA;GLOBAL;2020-04-03;2020-04-09;--;;;0.0000;0.0000;106;0.0000;456;0;21.1538;0;0;22;102;4;88;0;416;0;0;0
CATALUNYA;GLOBAL;2020-04-02;2020-04-08;--;;;0.0000;0.0000;98;0.0000;441;0;20.8543;0;0;23;94;4;83;0;398;0;0;0
CATALUNYA;GLOBAL;2020-04-02;2020-04-08;Si;;;6224.6144;3476.5813;2448;7805.2659;5371;125;44.3642;0;0;1365;2416;32;2118;31;4720;124;0;0
CATALUNYA;GLOBAL;2020-04-02;2020-04-08;No;133.992;0.737312;181.7309;71.3767;5523;362.6605;27851;211;24.3139;0;0;1156;5423;100;5761;51;23698;206;0;0
CATALUNYA;GLOBAL;2020-04-01;2020-04-07;No;141.894;0.73678;192.5866;74.9694;5801;353.5365;27288;68;25.8427;0;0;1211;5731;70;6076;19;23520;65;0;0
CATALUNYA;GLOBAL;2020-04-01;2020-04-07;--;;;0.0000;0.0000;103;0.0000;438;0;23.0380;0;0;25;101;2;91;0;395;0;0;0
CATALUNYA;GLOBAL;2020-04-01;2020-04-07;Si;;;5767.3189;3257.8748;2294;7092.3395;4895;99;46.4229;0;0;1319;2277;17;2018;13;4277;98;0;0
